time,geography,geography_name,school_id,school_name,district,school_type,pct_medical_exemptions,pct_immunized_polio,pct_immunized_measles,pct_immunized_mumps,pct_immunized_rubella,pct_immunized_diphtheria,pct_immunized_hepatitis_b,pct_immunized_varicella,pct_immunized_tdap,pct_immunized_meningococcal,pct_completely_immunized
12-31-2021,36071,Orange County,440601040005,GOSHEN INTERMEDIATE SCHOOL,GOSHEN CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,NA,NA,100
12-31-2023,36067,Onondaga County,420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL,JAMESVILLE-DEWITT CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.8,100,100,99
12-31-2020,36081,Queens County,342700125904,OUR LADYS CATHOLIC ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36067,Onondaga County,420807040002,ONONDAGA NATION SCH,LA FAYETTE CENTRAL SCHOOL,Public School,2,97.89999999999999,98,98,98,98,98,97.89999999999999,97,100,98
12-31-2021,36071,Orange County,440901040004,HIGHLAND FALLS MIDDLE SCHOOL,HIGHLAND FALLS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36043,Herkimer County,210302040000,WEST CANADA VALLEY CENT SCH,WEST CANADA VALLEY CENT SCH,School District,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2023,36119,Westchester County,660202030001,CARRIE E TOMPKINS SCHOOL,CROTON HARMON U F S,Public School,0,99,100,100,100,99,99,99.7,NA,NA,97
12-31-2020,36047,Kings County,332000809366,GATEWAY CITY ACADEMY,NA,Private School,2,100,98,98,98,100,100,95.19999999999999,100,100,95
12-31-2022,36047,Kings County,332100226440,YESHIVAT LEV TORAH HIGH SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36087,Rockland County,500402060023,ELDORADO ELEM SCHOOL,EAST RAMAPO CENTRAL SCHOOL,Public School,0,97.39999999999999,99,99,99,98,98,96.5,NA,NA,96
12-31-2022,36001,Albany County,10100010014,MONTESSORI MAGNET SCHOOL,ALBANY CITY SCHOOL,Public School,0,90.9,100,100,100,100,98,98,NA,NA,98
12-31-2021,36111,Ulster County,621201060001,REGINALD BENNETT ELEM SCHOOL,ONTEORA CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2020,36069,Ontario County,431301060000,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL,School District,0,99.5,100,100,100,100,100,99.5,99,100,99
12-31-2022,36067,Onondaga County,420901060009,DONALD S. RAY MIDDLE SCHOOL,BALDWINSVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36027,Dutchess County,131500010000,POUGHKEEPSIE CITY SCHOOLS,POUGHKEEPSIE CITY SCHOOLS,School District,0,99.7,99,99,99,99,99,98.6,94,92,92
12-31-2021,36043,Herkimer County,212101040006,BARRINGER ROAD ELEM SCHOOL,CENTRAL VALLEY SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36103,Suffolk County,580601040005,SHOREHAM-WADING RIVER H S,SHOREHAM-WADING RIVER CENT SCH,Public School,4,96.7,96,96,96,97,97,94.8,97,96,94
12-31-2022,36029,Erie County,142201040002,NORTH COLLINS ELEM SCHOOL,NORTH COLLINS CENTRAL SCHOOL,Public School,0,98,100,100,100,99,100,100,91,NA,98
12-31-2022,36067,Onondaga County,421501060011,LIVERPOOL HIGH SCHOOL,LIVERPOOL CENTRAL SCHOOL,Public School,1,100,98,98,98,98,98,97.2,98,97,97
12-31-2023,36001,Albany County,10623060003,BOGHT HILLS SCHOOL,NORTH COLONIE CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2021,36067,Onondaga County,421800185515,ALL SAINTS ELEMENTARY OF TIPPERARY HILL,NA,Private School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2022,36055,Monroe County,261301060007,MINERVA DELAND SCHOOL,FAIRPORT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36047,Kings County,331300997535,"SAINT ANNS SCHOOL - LOWER - 153 PIERREPONT (PRE-K, K, GR 1-3)",NA,Private School,0,99.7,100,100,100,100,100,100,NA,NA,100
12-31-2022,36051,Livingston County,240101040002,AVON HS,AVON CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.7,100,100,100
12-31-2022,36095,Schoharie County,541102060000,COBLESKILL-RICHMONDVILLE CSD,COBLESKILL-RICHMONDVILLE CSD,School District,0,99.6,100,100,100,100,100,100,100,100,100
12-31-2023,36041,Hamilton County,200901040001,WELLS SCHOOL,WELLS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36027,Dutchess County,131301040004,STISSING MOUNTAIN MIDDLE SCHOOL,PINE PLAINS CENTRAL SCHOOL,Public School,1,100,100,100,100,97,100,100,98,100,98
12-31-2020,36111,Ulster County,620901996285,ACORN SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36005,Bronx County,320800145291,HOLY FAMILY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,84,100,94
12-31-2022,36081,Queens County,342800227503,EZRA ACADEMY,NA,Private School,0,99.6,99,99,99,100,99,100,100,87,89
12-31-2022,36067,Onondaga County,420901060008,MAE E REYNOLDS SCHOOL,BALDWINSVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.5,NA,NA,99
12-31-2022,36103,Suffolk County,580232030012,WILLIAM PACA MIDDLE SCHOOL,WILLIAM FLOYD UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,99,100,98
12-31-2021,36029,Erie County,142301060009,ERIE 2 BOCES BOCES BAKER ROAD EDUCATIONAL CENTER,ORCHARD PARK CENTRAL SCHOOL,BOCES School,0,100,100,100,100,100,100,100,100,96,98
12-31-2021,36103,Suffolk County,580201996687,STONY BROOK SCHOOL (THE),NA,Private School,2,99.5,99,99,99,99,99,98.5,96,98,93
12-31-2023,36103,Suffolk County,580212060007,LONGWOOD JHS,LONGWOOD CENTRAL SCHOOL,Public School,0,99.9,100,100,100,100,100,99.6,100,100,99
12-31-2020,36061,New York County,310600809016,MANHATTAN CHRISTIAN ACADEMY,NA,Private School,0,97.3,98,98,98,97,97,97.3,90,91,93
12-31-2020,36101,Steuben County,571502060000,CANISTEO-GREENWOOD CENTRAL SCHOOL DISTRICT,CANISTEO-GREENWOOD CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,99.8,100,100,99
12-31-2022,36075,Oswego County,461300010007,OSWEGO MIDDLE SCHOOL,OSWEGO CITY SCHOOLS,Public School,0,99.2,100,100,100,100,100,99.8,100,100,100
12-31-2020,36023,Cortland County,110304040002,MCGRAW HS,MCGRAW CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36019,Clinton County,90201040005,AUSABLE VALLEY MIDDLE SCHOOL,AUSABLE VALLEY CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36085,Richmond County,353100809771,NEW DORP CHRISTIAN ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36059,Nassau County,280404996624,VINCENT SMITH SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36119,Westchester County,660801060003,HAWTHORNE ELEM SCHOOL,MT PLEASANT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36103,Suffolk County,580224030002,TREMONT AVENUE SCHOOL,PATCHOGUE-MEDFORD U F SCH,Public School,0,100,100,100,100,100,100,99.8,NA,NA,100
12-31-2021,36009,Cattaraugus County,42801060000,GOWANDA CENTRAL SCHOOL DISTRICT,GOWANDA CENTRAL SCHOOL,School District,0,99.5,100,100,100,99,100,99.4,100,99,99
12-31-2023,36119,Westchester County,660401030000,U F S OF THE TARRYTOWNS,U F S OF THE TARRYTOWNS,School District,1,98.3,99,99,99,98,99,97.89999999999999,98,96,95
12-31-2023,36103,Suffolk County,580906030000,SOUTHAMPTON UNION FREE SCHOOL,SOUTHAMPTON UNION FREE SCHOOL,School District,0,98.7,100,100,100,99,99,99.4,100,100,98
12-31-2023,36059,Nassau County,280401175561,ST BRIGIDS SCHOOL,NA,Private School,0,99.5,100,100,100,99,100,99.5,98,98,98
12-31-2021,36093,Schenectady County,530600010029,WOODLAWN SCHOOL,SCHENECTADY CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36067,Onondaga County,421001185485,IMMACULATE CONCEPTION SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2022,36047,Kings County,332200226966,YESHIVA TORAS EMES KAMENITZ,NA,Private School,0,100,100,100,100,100,99,99.3,98,100,99
12-31-2023,36037,Genesee County,180701040001,BYRON BERGEN J S H S,BYRON BERGEN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36047,Kings County,332000229319,TIFERES MIRIAM HS FOR GIRLS,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36065,Oneida County,410601040002,MCCONNELLSVILLE ELEM SCHOOL,CAMDEN CENTRAL SCHOOL,Public School,0,99.3,100,100,100,100,100,100,NA,NA,100
12-31-2021,36055,Monroe County,260501060000,GREECE CENTRAL SCHOOL,GREECE CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,100,100,100,100
12-31-2022,36091,Saratoga County,520601080000,EDINBURG COMMON SCHOOL DISTRICT,EDINBURG COMMON SCHOOL,School District,0,98.7,98,98,98,98,100,98,78,NA,94
12-31-2023,36103,Suffolk County,580303020000,AMAGANSETT UNION FREE SCHOOL,AMAGANSETT UNION FREE SCHOOL,School District,0,100,100,100,100,100,99,100,100,NA,99
12-31-2022,36059,Nassau County,280219030002,EAST ROCKAWAY J S H S,EAST ROCKAWAY U F S,Public School,1,99.9,100,100,100,99,100,99.8,100,100,99
12-31-2023,36047,Kings County,332100226947,YESHIVA OF BROOKLYN (GIRLS),NA,Private School,0,98.3,99,99,99,98,99,99.2,95,97,95
12-31-2023,36003,Allegany County,20702040000,GENESEE VALLEY CENTRAL SCHOOL,GENESEE VALLEY CENTRAL SCHOOL,School District,1,99.6,100,100,100,100,100,99.2,99,100,98
12-31-2020,36037,Genesee County,180300010000,BATAVIA CITY SCHOOLS,BATAVIA CITY SCHOOLS,School District,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36119,Westchester County,661800010005,RYE MIDDLE SCHOOL,RYE CITY SCHOOL,Public School,0,99.2,100,100,100,100,99,99.7,100,100,99
12-31-2021,36013,Chautauqua County,69200000001,ERIE 2 BOCES CHAUTAUQUA-CATTARAUGUS - HEWES CENTER BLDG C,NA,BOCES School,1,100,100,100,100,100,100,100,100,100,99
12-31-2020,36117,Wayne County,650101060002,NORMAN R KELLEY ELEM SCHOOL,NEWARK CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,NA,NA,100
12-31-2020,36119,Westchester County,662401060003,GEORGE WASHINGTON ELEM SCHOOL,LAKELAND CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36059,Nassau County,280300010002,EAST ELEM SCHOOL,LONG BEACH CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36005,Bronx County,321100145244,ST CATHERINE ACADEMY HIGH SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36103,Suffolk County,580235060006,BELLPORT SHS,SOUTH COUNTRY CENTRAL SCHOOL,Public School,2,99.3,99,99,99,100,99,97.39999999999999,99,99,96
12-31-2023,36101,Steuben County,571502060001,CANISTEO SR HIGH SCHOOL,CANISTEO-GREENWOOD CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36017,Chenango County,81200050003,NORWICH MS,NORWICH CITY SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36103,Suffolk County,580413030012,MAPLEWOOD ELEM SCHOOL,SO. HUNTINGTON SCHOOL,Public School,0,99.2,100,100,100,99,100,99,NA,NA,98
12-31-2021,36029,Erie County,141201060001,EDEN SHS,EDEN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36103,Suffolk County,580211060006,BICYCLE PATH ELEMENTARY SCHOOL,MIDDLE COUNTRY CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,99.3,NA,NA,99
12-31-2020,36065,Oneida County,412201060003,HOLLAND PATENT ELEM SCHOOL,HOLLAND PATENT CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,99,99.7,NA,NA,99
12-31-2021,36067,Onondaga County,421101060003,MARCELLUS H S,MARCELLUS CENTRAL SCHOOL,Public School,0,100,100,100,100,99,100,100,100,100,99
12-31-2020,36061,New York County,310200999614,SCHOOL FOR YOUNG PERFORMERS,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36027,Dutchess County,131601145060,ST MARTIN DE PORRES SCHOOL,NA,Private School,1,99.4,99,99,99,99,99,99.1,99,99,99
12-31-2023,36029,Erie County,140600860863,WESTERN NY MARITIME CHARTER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36061,New York County,310200999300,BIRCH WATHEN LENOX SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36047,Kings County,332000226061,JEWISH CTR FOR SPEC EDUC,NA,Private School,0,100,99,99,99,100,99,96.7,96,93,91
12-31-2021,36029,Erie County,141701040004,HOLLAND MIDDLE SCHOOL,HOLLAND CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,99,100
12-31-2020,36081,Queens County,342900626081,WELLSPRING ELEMENTARY,NA,Private School,0,96.8,97,97,97,98,98,96.39999999999999,98,95,95
12-31-2023,36109,Tompkins County,610600996699,CASCADILLA PREP SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36103,Suffolk County,580208020004,LADDIE A DECKER SOUND BEACH SCHOOL,MILLER PLACE UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36051,Livingston County,241001060000,DANSVILLE CENTRAL SCHOOL,DANSVILLE CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.7,99,100,99
12-31-2021,36061,New York County,310600436469,NORTHEASTERN ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36059,Nassau County,280523030011,MASSAPEQUA H S,MASSAPEQUA UNION FREE SCHOOL,Public School,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2023,36083,Rensselaer County,490801080001,NORTH GREENBUSH SCHOOL,NORTH GREENBUSH COMMON SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2020,36103,Suffolk County,580201997962,NORTH SHORE MONTESSORI SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36027,Dutchess County,132101060009,VAN WYCK JHS,WAPPINGERS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2021,36059,Nassau County,280203030010,W TRESPER CLARKE H S,EAST MEADOW UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36103,Suffolk County,580209020004,ROCKY POINT MIDDLE SCHOOL,ROCKY POINT UNION FREE SCHOOL,Public School,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2022,36087,Rockland County,500402226384,BAIS YAAKOV SHIRAS MIRIAM,NA,Private School,0,100,98,98,98,98,96,97.6,96,97,95
12-31-2022,36103,Suffolk County,580306020000,MONTAUK UNION FREE SCHOOL,MONTAUK UNION FREE SCHOOL,School District,0,99.7,100,100,100,99,100,99.7,100,100,99
12-31-2023,36027,Dutchess County,130801808737,MILLENNIAL KINGDOM FAMILY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,50
12-31-2023,36103,Suffolk County,580235060005,FRANK P. LONG INTERMEDIATE SCHOOL,SOUTH COUNTRY CENTRAL SCHOOL,Public School,1,99.8,99,99,99,99,100,99,NA,NA,98
12-31-2023,36065,Oneida County,412901061114,WAKSON SCHOOL,NA,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2021,36115,Washington County,640801040003,GREENWICH ELEM SCHOOL,GREENWICH CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2020,36075,Oswego County,461300010008,OSWEGO S H S,OSWEGO CITY SCHOOLS,Public School,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2020,36067,Onondaga County,420901060000,BALDWINSVILLE CENTRAL SCHOOL,BALDWINSVILLE CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2020,36059,Nassau County,280523175641,ST ROSE OF LIMA SCHOOL,NA,Private School,0,98.3,100,100,100,98,99,99.3,100,100,98
12-31-2023,36031,Essex County,150901040000,MORIAH CENTRAL SCHOOL,MORIAH CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,99,97,98
12-31-2022,36059,Nassau County,280402030001,NORTH SIDE SCHOOL,EAST WILLISTON U F S,Public School,0,100,99,99,99,100,100,98.6,NA,NA,98
12-31-2023,36057,Montgomery County,270301040000,CANAJOHARIE CENTRAL SCHOOL,CANAJOHARIE CENTRAL SCHOOL,School District,0,99.9,100,100,100,100,100,99.9,100,100,100
12-31-2020,36055,Monroe County,261600010033,SCHOOL 33 AUDUBON,ROCHESTER CITY SCHOOLS,Public School,0,99.8,100,100,100,100,100,100,98,NA,100
12-31-2022,36091,Saratoga County,522101030005,WATERFORD-HALFMOON ELEM SCHOOL,WATERFORD-HALFMOON U F SCH,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2023,36047,Kings County,332100226952,YESHIVA KARLIN STOLIN,NA,Private School,0,100,100,100,100,100,100,100,99,100,99
12-31-2022,36111,Ulster County,620901060002,MARBLETOWN ELEM SCHOOL,RONDOUT VALLEY CENTRAL SCHOOL,Public School,0,100,99,99,99,100,100,99.6,NA,NA,99
12-31-2021,36001,Albany County,10100010000,ALBANY CITY SCHOOL DISTRICT,ALBANY CITY SCHOOL,School District,0,99.6,100,100,100,100,100,99.8,100,96,98
12-31-2021,36059,Nassau County,280226030003,MICHAEL F STOKES SCHOOL,ISLAND TREES UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36015,Chemung County,70902060006,COHEN ELEMENTARY SCHOOL,ELMIRA HEIGHTS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36053,Madison County,251601060002,BOLIVAR ROAD ELEM SCHOOL,CHITTENANGO CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36119,Westchester County,661004060006,SEVEN BRIDGES MIDDLE SCHOOL,CHAPPAQUA CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36007,Broome County,31501060000,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,UNION-ENDICOTT CENTRAL SCHOOL,School District,0,99.5,99,99,99,99,100,99.3,99,99,99
12-31-2023,36119,Westchester County,662402145169,ST PATRICK SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,92,95,96
12-31-2022,36047,Kings County,331500609288,MARY MCDOWELL CENTER FOR LEARNING - LOWER SCHOOL,NA,Private School,0,99.4,100,100,100,100,100,100,NA,NA,99
12-31-2022,36083,Rensselaer County,491302999322,ROBERT C PARKER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,97,100,99
12-31-2021,36103,Suffolk County,580506998127,IVY LEAGUE SCHOOL,NA,Private School,1,98.5,99,99,99,100,99,99.2,100,100,98
12-31-2023,36001,Albany County,10100115724,ACADEMY OF THE HOLY NAMES - UPPER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36067,Onondaga County,421101060004,C S DRIVER MIDDLE SCHOOL,MARCELLUS CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,100,100,100
12-31-2020,36061,New York County,310300995504,THE IDEAL SCHOOL OF MANHATTAN,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36061,New York County,310300145234,BLESSED SACRAMENT SCHOOL,NA,Private School,0,99.9,100,100,100,100,99,100,NA,NA,98
12-31-2023,36045,Jefferson County,220101040002,GEN BRUCE E CLARK HS,SOUTH JEFFERSON CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36027,Dutchess County,131601060014,VAIL FARM ELEMENTARY SCHOOL,ARLINGTON CENTRAL SCHOOL,Public School,0,99.4,100,100,100,99,100,99.5,NA,NA,99
12-31-2021,36093,Schenectady County,530202060002,GLENDAAL SCHOOL,SCOTIA GLENVILLE CENT SCH,Public School,1,100,100,100,100,99,100,100,NA,NA,99
12-31-2020,36067,Onondaga County,421800010072,DELAWARE PRIMARY/ELEMENTARY SCHOOL,SYRACUSE CITY SCHOOLS,Public School,0,99.6,100,100,100,99,100,99.4,NA,NA,99
12-31-2023,36083,Rensselaer County,491200010007,RENSSELAER JUNOR SENIOR HIGH SCHOOL,RENSSELAER CITY SCHOOLS,Public School,0,100,100,100,100,100,100,99.8,99,99,98
12-31-2021,36103,Suffolk County,580506030004,BRETTON WOODS ELEM SCHOOL,HAUPPAUGE UNION FREE SCHOOLS,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2020,36119,Westchester County,660405030001,ARDSLEY H S,ARDSLEY UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.9,100,99,99
12-31-2023,36039,Greene County,190301040001,CAIRO-DURHAM ELEMENTARY SCHOOL,CAIRO-DURHAM CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.6,NA,NA,99
12-31-2021,36047,Kings County,331400226397,TALMUD TORAH DNITRA - YESHIVA DNITRA,NA,Private School,0,96.2,100,100,100,96,96,100,100,96,96
12-31-2021,36031,Essex County,151701040001,WILLSBORO CENTRAL SCHOOL,WILLSBORO CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36013,Chautauqua County,61501040002,SILVER CREEK MIDDLE SCHOOL,SILVER CREEK CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36029,Erie County,142201040000,NORTH COLLINS CENTRAL SCHOOL,NORTH COLLINS CENTRAL SCHOOL,School District,0,99.2,98,98,100,99,99,97.6,100,96,96
12-31-2021,36111,Ulster County,621601060002,MORSE SCHOOL,SAUGERTIES CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,98,NA,99
12-31-2022,36119,Westchester County,662300010056,PALISADE PREP SCHOOL,YONKERS CITY SCHOOLS,Public School,0,100,99,99,99,100,99,98.4,98,94,94
12-31-2023,36015,Chemung County,70600010021,ELMIRA FREE ACADEMY,ELMIRA CITY SCHOOL,Public School,0,99.5,100,100,100,100,100,99.8,100,100,99
12-31-2023,36029,Erie County,140600010108,PS 205 RIVERSIDE INSTITUTE OF TECHNOLOGY,BUFFALO CITY SCHOOLS,Public School,0,98.2,100,100,100,99,100,99.3,100,100,98
12-31-2024,36065,Oneida County,412212201341,PLAIN VIEW SCHOOL,0.0,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2022,36059,Nassau County,280203030012,MEADOWBROOK ELEM SCHOOL,EAST MEADOW UNION FREE SCHOOL,Public School,0,99.2,100,100,100,100,100,99.8,NA,NA,100
12-31-2023,36107,Tioga County,600601060001,APALACHIN ELEM SCHOOL,OWEGO APALACHIN CENTRAL SCHOOL,Public School,1,99.2,99,99,99,100,99,99.2,NA,NA,99
12-31-2021,36087,Rockland County,500201060001,WILLOW GROVE ES,HAVERSTRAW-STONEY POINT CSD,Public School,0,99.8,100,100,100,100,100,100,100,NA,100
12-31-2021,36119,Westchester County,662300010002,SCHOOL 32-FAMILY SCHOOL,YONKERS CITY SCHOOLS,Public School,0,99.8,100,100,100,100,100,99.8,100,98,98
12-31-2021,36059,Nassau County,280502060014,SYOSSET S H S,SYOSSET CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.9,100,100,100
12-31-2022,36055,Monroe County,261201060009,HARRIS HILL ELEM SCHOOL,PENFIELD CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2021,36027,Dutchess County,132101060001,BRINCKERHOFF ES,WAPPINGERS CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,99,NA,99
12-31-2022,36055,Monroe County,260803060007,SENECA SCHOOL,WEST IRONDEQUOIT CENTRAL SCHOOL,Public School,0,98.7,100,100,100,100,100,100,NA,NA,100
12-31-2023,36059,Nassau County,280224809613,VALLEY STREAM CHRISTIAN ACADEMY,NA,Private School,0,100,100,100,100,99,100,100,100,100,99
