time,geography,geography_name,school_name,n_total_audited,n_hep_a,n_hep_b,n_dtap,n_tdap,n_polio,n_mmr_k,n_varicella,n_men_6th,n_medical_exempt,n_religious_exempt
12-31-2021,46099,Minnehaha County,Axtell,13.00,8.00,10.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Axtell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Axtell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Axtell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Axtell Jr.High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Axtell Jr.High,5.00,4.00,5.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Baltic Elementary,37.00,33.00,37.00,37.00,0.00,37.00,37.00,37.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Baltic Elementary,36.00,32.00,36.00,34.00,0.00,34.00,34.00,34.00,0.00,0.00,1.00
12-31-2020,46099,Minnehaha County,Baltic Elementary,35.00,32.00,34.00,33.00,0.00,33.00,33.00,33.00,0.00,0.00,2.00
12-31-2021,46099,Minnehaha County,Baltic Elementary,45.00,44.00,44.00,45.00,0.00,45.00,45.00,45.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Baltic Elementary,47.00,47.00,47.00,46.00,0.00,46.00,46.00,46.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Baltic Elementary,46.00,44.00,42.00,44.00,0.00,44.00,44.00,44.00,0.00,0.00,2.00
12-31-2024,46099,Minnehaha County,Baltic Elementary,39.00,37.00,36.00,36.00,0.00,36.00,37.00,36.00,0.00,0.00,3.00
12-31-2018,46099,Minnehaha County,Baltic Middle School,47.00,32.00,46.00,0.00,45.00,0.00,0.00,0.00,45.00,1.00,0.00
12-31-2019,46099,Minnehaha County,Baltic Middle School,31.00,26.00,30.00,0.00,30.00,0.00,0.00,0.00,30.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Baltic Middle School,33.00,27.00,31.00,0.00,30.00,0.00,0.00,0.00,30.00,0.00,3.00
12-31-2021,46099,Minnehaha County,Baltic Middle School,50.00,43.00,46.00,0.00,47.00,0.00,0.00,0.00,47.00,0.00,2.00
12-31-2022,46099,Minnehaha County,Baltic Middle School,36.00,33.00,35.00,0.00,35.00,0.00,0.00,0.00,35.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Baltic Middle School,38.00,34.00,36.00,0.00,37.00,0.00,0.00,0.00,37.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Baltic Middle School,45.00,42.00,43.00,0.00,45.00,0.00,0.00,0.00,45.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Behavioral Care Specialists Learning Center  Sioux Falls,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Ben Reifel Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Ben Reifel Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Ben Reifel Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Ben Reifel Middle School,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Ben Reifel Middle School,360.00,315.00,337.00,0.00,324.00,0.00,0.00,0.00,323.00,0.00,4.00
12-31-2023,46099,Minnehaha County,Ben Reifel Middle School,322.00,283.00,301.00,0.00,307.00,0.00,0.00,0.00,309.00,0.00,12.00
12-31-2024,46099,Minnehaha County,Ben Reifel Middle School,312.00,280.00,294.00,0.00,303.00,0.00,0.00,0.00,302.00,0.00,10.00
12-31-2018,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Bethel Lurtheran Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Bethel Lutheran Elementary,4.00,2.00,1.00,2.00,1.00,2.00,2.00,2.00,1.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Bethel Lutheran Elementary,4.00,3.00,3.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
12-31-2020,46099,Minnehaha County,Bethel Lutheran Elementary,3.00,2.00,3.00,1.00,2.00,1.00,1.00,1.00,2.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Bethel Lutheran Elementary,12.00,11.00,11.00,9.00,2.00,9.00,9.00,9.00,2.00,0.00,1.00
12-31-2022,46099,Minnehaha County,Bethel Lutheran Elementary,5.00,4.00,5.00,1.00,4.00,1.00,1.00,1.00,4.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Bethel Lutheran Elementary,5.00,5.00,5.00,4.00,1.00,4.00,4.00,4.00,1.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Bethel Lutheran Elementary,6.00,5.00,5.00,2.00,3.00,2.00,2.00,2.00,3.00,0.00,1.00
12-31-2018,46099,Minnehaha County,Brandon Elementary,107.00,79.00,104.00,104.00,0.00,104.00,105.00,104.00,0.00,0.00,2.00
12-31-2019,46099,Minnehaha County,Brandon Elementary,106.00,94.00,104.00,103.00,0.00,103.00,104.00,104.00,0.00,0.00,1.00
12-31-2020,46099,Minnehaha County,Brandon Elementary,111.00,101.00,108.00,108.00,0.00,109.00,108.00,106.00,0.00,0.00,3.00
12-31-2021,46099,Minnehaha County,Brandon Elementary,116.00,103.00,111.00,110.00,0.00,110.00,110.00,110.00,0.00,0.00,5.00
12-31-2022,46099,Minnehaha County,Brandon Elementary,107.00,99.00,100.00,101.00,0.00,101.00,102.00,102.00,0.00,0.00,8.00
12-31-2023,46099,Minnehaha County,Brandon Elementary,112.00,96.00,102.00,102.00,0.00,102.00,102.00,101.00,0.00,0.00,10.00
12-31-2024,46099,Minnehaha County,Brandon Elementary,120.00,114.00,115.00,113.00,0.00,112.00,113.00,113.00,0.00,0.00,4.00
12-31-2018,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,4.00,4.00,4.00,4.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,2.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Brandon Valley Distance Learning Academy Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,2.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,2.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Brandon Valley Distance Learning Academy Intermediate,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Brandon Valley Intermediate,334.00,230.00,321.00,0.00,326.00,0.00,0.00,0.00,325.00,0.00,9.00
12-31-2019,46099,Minnehaha County,Brandon Valley Intermediate,349.00,274.00,339.00,0.00,344.00,0.00,0.00,0.00,344.00,0.00,5.00
12-31-2020,46099,Minnehaha County,Brandon Valley Intermediate,339.00,271.00,323.00,0.00,331.00,0.00,0.00,0.00,330.00,0.00,7.00
12-31-2021,46099,Minnehaha County,Brandon Valley Intermediate,324.00,258.00,305.00,0.00,305.00,0.00,0.00,0.00,306.00,0.00,13.00
12-31-2022,46099,Minnehaha County,Brandon Valley Intermediate,362.00,293.00,330.00,0.00,347.00,0.00,0.00,0.00,344.00,0.00,12.00
12-31-2023,46099,Minnehaha County,Brandon Valley Intermediate,352.00,300.00,329.00,0.00,333.00,0.00,0.00,0.00,334.00,2.00,15.00
12-31-2024,46099,Minnehaha County,Brandon Valley Intermediate,385.00,326.00,365.00,0.00,352.00,0.00,0.00,0.00,353.00,1.00,32.00
12-31-2018,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Central Baptist,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Choices Alternative school,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Choices Alternative school,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Choices Alternative school,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Choices Alternative school,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Choices Alternative school,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Choices Alternative school,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Choices Alternative school,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Christ the King Elementary,21.00,18.00,21.00,6.00,13.00,6.00,6.00,6.00,13.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Christ the King Elementary,35.00,26.00,35.00,19.00,16.00,19.00,19.00,18.00,16.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Christ the King Elementary,30.00,24.00,28.00,13.00,16.00,13.00,13.00,13.00,16.00,0.00,1.00
12-31-2021,46099,Minnehaha County,Christ the King Elementary,29.00,23.00,26.00,10.00,17.00,10.00,10.00,10.00,15.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Christ the King Elementary,30.00,26.00,26.00,15.00,14.00,16.00,16.00,16.00,14.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Christ the King Elementary,28.00,26.00,26.00,9.00,17.00,9.00,10.00,10.00,16.00,0.00,2.00
12-31-2024,46099,Minnehaha County,Christ the King Elementary,34.00,30.00,32.00,19.00,14.00,19.00,19.00,19.00,13.00,0.00,2.00
12-31-2018,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Christian Center Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Cleveland Elementary,77.00,68.00,68.00,73.00,0.00,72.00,76.00,76.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Cleveland Elementary,78.00,71.00,70.00,77.00,0.00,76.00,76.00,75.00,0.00,1.00,0.00
12-31-2020,46099,Minnehaha County,Cleveland Elementary,85.00,77.00,81.00,80.00,0.00,81.00,83.00,83.00,0.00,0.00,1.00
12-31-2021,46099,Minnehaha County,Cleveland Elementary,66.00,61.00,61.00,62.00,0.00,63.00,63.00,61.00,0.00,0.00,1.00
12-31-2022,46099,Minnehaha County,Cleveland Elementary,74.00,67.00,71.00,68.00,0.00,70.00,69.00,69.00,0.00,0.00,1.00
12-31-2023,46099,Minnehaha County,Cleveland Elementary,84.00,70.00,80.00,69.00,0.00,69.00,73.00,72.00,0.00,0.00,2.00
12-31-2024,46099,Minnehaha County,Cleveland Elementary,67.00,56.00,60.00,57.00,0.00,58.00,62.00,61.00,0.00,0.00,1.00
12-31-2018,46099,Minnehaha County,Dell Rapids Elementary,101.00,83.00,96.00,97.00,0.00,96.00,96.00,95.00,0.00,1.00,5.00
12-31-2019,46099,Minnehaha County,Dell Rapids Elementary,66.00,59.00,61.00,61.00,0.00,61.00,61.00,61.00,0.00,1.00,4.00
12-31-2020,46099,Minnehaha County,Dell Rapids Elementary,76.00,71.00,73.00,72.00,0.00,73.00,75.00,75.00,0.00,0.00,1.00
12-31-2021,46099,Minnehaha County,Dell Rapids Elementary,77.00,44.00,75.00,74.00,0.00,74.00,74.00,73.00,0.00,0.00,2.00
12-31-2022,46099,Minnehaha County,Dell Rapids Elementary,56.00,52.00,54.00,55.00,0.00,55.00,55.00,55.00,0.00,0.00,1.00
12-31-2023,46099,Minnehaha County,Dell Rapids Elementary,68.00,62.00,68.00,67.00,0.00,67.00,67.00,67.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Dell Rapids Elementary,71.00,71.00,71.00,71.00,0.00,71.00,70.00,70.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Dell Rapids Middle School,66.00,44.00,65.00,0.00,66.00,0.00,0.00,0.00,66.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Dell Rapids Middle School,85.00,65.00,83.00,0.00,82.00,0.00,0.00,0.00,82.00,1.00,2.00
12-31-2020,46099,Minnehaha County,Dell Rapids Middle School,72.00,58.00,70.00,0.00,67.00,0.00,0.00,0.00,69.00,1.00,1.00
12-31-2021,46099,Minnehaha County,Dell Rapids Middle School,71.00,64.00,71.00,0.00,63.00,0.00,0.00,0.00,63.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Dell Rapids Middle School,62.00,50.00,56.00,0.00,54.00,0.00,0.00,0.00,54.00,0.00,2.00
12-31-2023,46099,Minnehaha County,Dell Rapids Middle School,85.00,80.00,83.00,0.00,73.00,0.00,0.00,0.00,73.00,0.00,2.00
12-31-2024,46099,Minnehaha County,Dell Rapids Middle School,74.00,74.00,73.00,0.00,69.00,0.00,0.00,0.00,68.00,1.00,2.00
12-31-2018,46099,Minnehaha County,Edison Middle School,354.00,277.00,329.00,0.00,343.00,0.00,0.00,0.00,343.00,0.00,10.00
12-31-2019,46099,Minnehaha County,Edison Middle School,384.00,316.00,350.00,0.00,374.00,0.00,0.00,0.00,373.00,1.00,9.00
12-31-2020,46099,Minnehaha County,Edison Middle School,379.00,310.00,353.00,0.00,367.00,0.00,0.00,0.00,366.00,2.00,11.00
12-31-2021,46099,Minnehaha County,Edison Middle School,397.00,313.00,357.00,0.00,370.00,0.00,0.00,0.00,369.00,0.00,7.00
12-31-2022,46099,Minnehaha County,Edison Middle School,287.00,250.00,271.00,0.00,284.00,0.00,0.00,0.00,284.00,2.00,5.00
12-31-2023,46099,Minnehaha County,Edison Middle School,320.00,274.00,292.00,0.00,309.00,0.00,0.00,0.00,310.00,2.00,6.00
12-31-2024,46099,Minnehaha County,Edison Middle School,319.00,272.00,285.00,0.00,270.00,0.00,0.00,0.00,281.00,1.00,8.00
12-31-2018,46099,Minnehaha County,Edmunds Central Middle School,19.00,17.00,19.00,13.00,6.00,13.00,13.00,13.00,6.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Edmunds Central Middle School,22.00,22.00,22.00,12.00,10.00,12.00,12.00,12.00,10.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Edmunds Central Middle School,20.00,18.00,20.00,11.00,9.00,11.00,11.00,11.00,9.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Edmunds Central Middle School,23.00,22.00,23.00,9.00,14.00,9.00,9.00,9.00,14.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Edmunds Central Middle School,15.00,14.00,15.00,7.00,7.00,7.00,7.00,7.00,7.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Edmunds Central Middle School,19.00,18.00,19.00,5.00,7.00,5.00,5.00,4.00,7.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Edmunds Central Middle School,10.00,9.00,10.00,0.00,9.00,0.00,0.00,0.00,9.00,0.00,1.00
12-31-2018,46099,Minnehaha County,Explorer Elementary,83.00,69.00,78.00,79.00,0.00,79.00,79.00,78.00,0.00,2.00,2.00
12-31-2019,46099,Minnehaha County,Explorer Elementary,85.00,73.00,78.00,82.00,0.00,82.00,81.00,81.00,0.00,0.00,3.00
12-31-2020,46099,Minnehaha County,Explorer Elementary,109.00,98.00,101.00,108.00,0.00,108.00,108.00,108.00,0.00,0.00,2.00
12-31-2021,46099,Minnehaha County,Explorer Elementary,88.00,82.00,84.00,85.00,0.00,85.00,85.00,85.00,0.00,0.00,3.00
12-31-2022,46099,Minnehaha County,Explorer Elementary,71.00,66.00,64.00,68.00,0.00,68.00,68.00,68.00,0.00,0.00,2.00
12-31-2023,46099,Minnehaha County,Explorer Elementary,61.00,59.00,58.00,57.00,0.00,58.00,57.00,57.00,0.00,0.00,1.00
12-31-2024,46099,Minnehaha County,Explorer Elementary,57.00,54.00,54.00,54.00,0.00,54.00,54.00,54.00,0.00,0.00,2.00
12-31-2018,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Flex,5.00,4.00,5.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00
12-31-2023,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Flex,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Garretson Middle School,28.00,19.00,27.00,0.00,25.00,0.00,0.00,0.00,24.00,0.00,2.00
12-31-2019,46099,Minnehaha County,Garretson Middle School,40.00,26.00,38.00,0.00,38.00,0.00,0.00,0.00,38.00,0.00,2.00
12-31-2020,46099,Minnehaha County,Garretson Middle School,33.00,26.00,33.00,0.00,32.00,0.00,0.00,0.00,32.00,0.00,1.00
12-31-2021,46099,Minnehaha County,Garretson Middle School,35.00,27.00,34.00,0.00,34.00,0.00,0.00,0.00,34.00,0.00,1.00
12-31-2022,46099,Minnehaha County,Garretson Middle School,31.00,25.00,28.00,0.00,29.00,0.00,0.00,0.00,29.00,1.00,0.00
12-31-2023,46099,Minnehaha County,Garretson Middle School,27.00,27.00,22.00,0.00,26.00,0.00,0.00,0.00,27.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Garretson Middle School,38.00,33.00,33.00,0.00,33.00,0.00,0.00,0.00,33.00,0.00,5.00
12-31-2018,46099,Minnehaha County,George McGovern Middle School,292.00,232.00,271.00,0.00,271.00,0.00,0.00,0.00,272.00,1.00,4.00
12-31-2019,46099,Minnehaha County,George McGovern Middle School,333.00,294.00,310.00,0.00,315.00,0.00,0.00,0.00,314.00,2.00,0.00
12-31-2020,46099,Minnehaha County,George McGovern Middle School,311.00,269.00,283.00,0.00,302.00,0.00,0.00,0.00,299.00,0.00,6.00
12-31-2021,46099,Minnehaha County,George McGovern Middle School,304.00,246.00,275.00,0.00,257.00,0.00,0.00,0.00,254.00,0.00,2.00
12-31-2022,46099,Minnehaha County,George McGovern Middle School,242.00,209.00,228.00,0.00,209.00,0.00,0.00,0.00,205.00,0.00,4.00
12-31-2023,46099,Minnehaha County,George McGovern Middle School,168.00,133.00,143.00,0.00,139.00,0.00,0.00,0.00,139.00,1.00,9.00
12-31-2024,46099,Minnehaha County,George McGovern Middle School,260.00,223.00,234.00,0.00,229.00,0.00,0.00,0.00,233.00,0.00,4.00
12-31-2018,46099,Minnehaha County,Harrisburg North Middle School,271.00,216.00,265.00,0.00,266.00,0.00,0.00,0.00,262.00,1.00,6.00
12-31-2019,46099,Minnehaha County,Harrisburg North Middle School,255.00,207.00,236.00,0.00,243.00,0.00,0.00,0.00,243.00,0.00,9.00
12-31-2020,46099,Minnehaha County,Harrisburg North Middle School,285.00,237.00,274.00,0.00,280.00,0.00,0.00,0.00,280.00,0.00,5.00
12-31-2021,46099,Minnehaha County,Harrisburg North Middle School,267.00,231.00,252.00,0.00,258.00,0.00,0.00,0.00,258.00,0.00,9.00
12-31-2022,46099,Minnehaha County,Harrisburg North Middle School,246.00,0.00,232.00,0.00,237.00,0.00,0.00,0.00,238.00,2.00,2.00
12-31-2023,46099,Minnehaha County,Harrisburg North Middle School,248.00,226.00,232.00,0.00,231.00,0.00,0.00,0.00,231.00,0.00,16.00
12-31-2024,46099,Minnehaha County,Harrisburg North Middle School,182.00,170.00,175.00,0.00,174.00,0.00,0.00,0.00,173.00,1.00,5.00
12-31-2018,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,4.00,4.00,4.00,4.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,0.00,0.00,0.00
12-31-2020,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
12-31-2021,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,3.00,3.00,3.00,3.00,0.00,3.00,3.00,2.00,0.00,0.00,0.00
12-31-2022,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,4.00,3.00,3.00,2.00,0.00,2.00,2.00,2.00,0.00,0.00,2.00
12-31-2023,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00
12-31-2024,46099,Minnehaha County,Horace Mann Elementary Sioux Falls,4.00,4.00,4.00,4.00,0.00,4.00,4.00,4.00,0.00,0.00,0.00
12-31-2018,46099,Minnehaha County,Horizon Elementary,33.00,27.00,31.00,33.00,0.00,33.00,33.00,32.00,0.00,0.00,0.00
12-31-2019,46099,Minnehaha County,Horizon Elementary,42.00,35.00,39.00,42.00,0.00,42.00,42.00,42.00,0.00,0.00,0.00
